file_name,label,rms_mean,rms_std,spectral_centroid_mean,spectral_bandwidth_mean,spectral_flux_mean,spectral_rolloff_mean,zcr_mean,pitch_mean,hnr_mean,mel_mean,mel_variance,onset_strength_mean,onset_count,duration,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,delta_mfcc_mean_0,delta_mfcc_mean_1,delta_mfcc_mean_2,delta_mfcc_mean_3,delta_mfcc_mean_4,delta_mfcc_mean_5,delta_mfcc_mean_6,delta_mfcc_mean_7,delta_mfcc_mean_8,delta_mfcc_mean_9,delta_mfcc_mean_10,delta_mfcc_mean_11,delta_mfcc_mean_12,delta2_mfcc_mean_0,delta2_mfcc_mean_1,delta2_mfcc_mean_2,delta2_mfcc_mean_3,delta2_mfcc_mean_4,delta2_mfcc_mean_5,delta2_mfcc_mean_6,delta2_mfcc_mean_7,delta2_mfcc_mean_8,delta2_mfcc_mean_9,delta2_mfcc_mean_10,delta2_mfcc_mean_11,delta2_mfcc_mean_12
bear3_segment_4.wav,animals,0.37538415,0.020679556,3601.045919991107,2408.728458704944,0.8624347,6609.473892405063,0.39053228837025317,1986.56787109375,2.562576,-19.849821,11.983189,0.8624347,10,2.5,121.47628784179688,15.648704528808594,4.135522842407227,-0.541839063167572,-2.9813246726989746,-3.3229470252990723,-3.036417245864868,-2.4974138736724854,-2.623894691467285,-2.3972489833831787,-2.1302857398986816,-1.7142530679702759,-1.7639442682266235,13.9314603805542,9.29419231414795,3.69792103767395,4.325614929199219,4.621619701385498,4.38621711730957,3.924233913421631,3.7630696296691895,3.4406208992004395,3.3214378356933594,3.514382839202881,4.368656635284424,4.033017635345459,0.15269975364208221,0.09919639676809311,0.03667483106255531,-0.027642620727419853,-0.00954253040254116,-0.009926392696797848,-0.009973571635782719,-0.04217991605401039,-0.012099008075892925,0.05316269397735596,-0.0679648220539093,-0.0981232300400734,-0.06880416721105576,-0.22984547913074493,0.016474207863211632,0.054200608283281326,0.05678568780422211,0.06766442209482193,0.046717699617147446,-0.036982543766498566,-0.0032496864441782236,0.009942770004272461,-0.023360848426818848,0.02250712923705578,0.06956283003091812,0.0066844392567873
bear3_segment_5.wav,animals,0.3681544,0.019588985,3753.2175363020183,2413.474482830852,0.8393594,6711.234177215189,0.3840548358386076,1987.4293212890625,0.43271777,-18.790953,8.763437,0.8393594,5,2.5,104.25755310058594,4.154239654541016,3.8149073123931885,3.0754127502441406,2.345520496368408,1.248861312866211,0.908560037612915,0.7379654049873352,0.9528303742408752,0.9545666575431824,1.2031258344650269,0.995756208896637,0.8976808190345764,12.572304725646973,9.236178398132324,3.7769601345062256,2.9849886894226074,2.892883777618408,2.662935256958008,2.370861053466797,3.5215988159179688,4.159698963165283,4.387261867523193,3.8367724418640137,3.7012031078338623,3.393608570098877,-0.08183126896619797,-0.09456106275320053,-0.07465090602636337,-0.006289264187216759,0.015012149699032307,0.05792510509490967,0.0006708208238705993,0.019609469920396805,0.011980472132563591,-0.04704141244292259,-0.02991246059536934,0.020802143961191177,0.06440377235412598,-0.17058700323104858,0.09403560310602188,0.09766783565282822,0.045421987771987915,-0.03258383274078369,-0.011005333624780178,0.0421079583466053,-0.012876540422439575,0.004744610749185085,-0.025762848556041718,0.006072327960282564,0.02057122066617012,-0.04183024540543556
bear3_segment_6.wav,animals,0.3724613,0.019239118,3701.5484212971073,2412.6383734002247,0.8583511,6677.314082278481,0.3859152492088608,2002.0458984375,0.6957817,-20.893126,10.724111,0.8583511,10,2.5,110.37146759033203,7.970248222351074,3.733839988708496,1.803438425064087,1.0552650690078735,0.5905383229255676,-0.3001817762851715,-2.0498476028442383,-2.3001840114593506,-1.0768483877182007,-0.20839884877204895,0.4616326093673706,0.9199814796447754,14.989312171936035,11.120701789855957,3.8773083686828613,3.982431650161743,3.922450304031372,4.270092964172363,4.380507469177246,4.276278495788574,4.602448463439941,4.725229263305664,4.11616849899292,4.238140106201172,3.9478936195373535,0.39954331517219543,0.2909870445728302,0.022428322583436966,-0.03203950077295303,-0.04264700040221214,0.03718104586005211,-0.024261323735117912,-0.0999998226761818,-0.10606113821268082,-0.08914454281330109,-0.07646811008453369,-0.20429252088069916,-0.10141758620738983,-0.26029640436172485,-0.018025418743491173,0.025388328358530998,0.08666288107633591,0.08007261902093887,0.037598587572574615,0.012754199095070362,-0.020488111302256584,0.00998376589268446,-0.027934467419981956,0.011839005164802074,-0.030339498072862625,-0.02060854248702526
bear3_segment_7.wav,animals,0.37326428,0.01990489,3581.2992144920045,2425.0544901779335,0.8365541,6611.352848101265,0.38765204707278483,1949.55126953125,0.54572546,-19.081942,11.383508,0.8365541,13,2.5,121.08629608154297,17.448131561279297,6.55332088470459,2.948779344558716,1.7292901277542114,0.32229697704315186,-2.595052719116211,-5.222605228424072,-5.525669574737549,-4.392599582672119,-2.2266342639923096,-0.8699954152107239,0.18520188331604004,10.59715747833252,7.190067291259766,3.111236333847046,3.036526918411255,3.4249191284179688,3.566542387008667,4.427242755889893,5.931718349456787,5.482097625732422,4.590590476989746,3.683623790740967,3.5598747730255127,3.1858365535736084,-0.49105289578437805,-0.32157739996910095,0.043581634759902954,0.028662273660302162,-0.0026772315613925457,0.028702491894364357,0.12026854604482651,0.24439114332199097,0.15554408729076385,0.033483896404504776,0.07988594472408295,0.07588399201631546,0.039890557527542114,-0.21084216237068176,0.049737364053726196,0.020691119134426117,-0.0626755952835083,-0.02061333879828453,-0.010707609355449677,0.009281350299715996,-0.010594108141958714,0.01232653297483921,-0.009352331049740314,-0.014409364201128483,0.0009792873170226812,0.03412698209285736
bear3_segment_8.wav,animals,0.3687762,0.020046033,3737.6635955406023,2412.549432585609,0.83073205,6693.235759493671,0.3835789161392405,1955.0531005859375,0.5805786,-22.209312,9.557652,0.83073205,7,2.5,105.87753295898438,5.203847885131836,3.1778085231781006,1.8248698711395264,1.8984907865524292,1.5358216762542725,0.8685732483863831,-0.29938793182373047,-1.1514979600906372,-0.6696824431419373,-0.39792338013648987,0.9289286136627197,1.3391684293746948,14.270877838134766,10.34490966796875,3.7769646644592285,2.8225741386413574,3.045809745788574,2.7038321495056152,2.649378776550293,3.2731566429138184,4.395568370819092,5.421507835388184,5.7633514404296875,4.823659420013428,3.725294351577759,-0.07189904898405075,-0.09034295380115509,5.1327897381270304e-05,0.03327227756381035,0.009071472100913525,-0.00046795984962955117,-0.009331319481134415,0.054456643760204315,0.033227887004613876,0.03463872894644737,0.05328143388032913,-0.04598765820264816,-0.04352761059999466,-0.2454109936952591,0.051701586693525314,0.051689255982637405,0.07327161729335785,0.045660439878702164,0.019607719033956528,-0.004398743622004986,0.04072466120123863,0.005733666475862265,0.05113052949309349,0.05695533752441406,0.025402860715985298,0.006566136609762907
bear3_segment_9.wav,animals,0.36897698,0.017355788,3687.3489410459424,2413.659892590011,0.865995,6661.095727848101,0.38697216178797467,2015.844970703125,0.67178905,-20.772522,9.962552,0.865995,10,2.5,110.44976043701172,8.787734031677246,3.008174419403076,0.38170814514160156,-0.2732228636741638,0.12412188202142715,0.10890528559684753,0.4091794490814209,0.2710321545600891,-0.393579363822937,-0.1171305924654007,-0.09416539967060089,0.12108027935028076,14.837789535522461,10.036774635314941,3.2859153747558594,3.6567916870117188,4.21457576751709,4.232704162597656,3.8582475185394287,3.998941421508789,2.9714419841766357,3.542811632156372,3.8615081310272217,4.032644748687744,4.091594219207764,0.5411390066146851,0.3965202569961548,0.11570233851671219,0.06866755336523056,-0.013740911148488522,-0.11735805124044418,-0.13926705718040466,-0.20739606022834778,-0.1861458122730255,-0.16762767732143402,-0.17440447211265564,-0.24458469450473785,-0.23054270446300507,-0.2484344244003296,0.014357779175043106,-0.025632601231336594,-0.021690525114536285,0.03778810799121857,-0.000582480919547379,0.02207850106060505,0.041913557797670364,0.012198854237794876,0.04336715117096901,0.050260741263628006,0.019849583506584167,0.014547453261911869
Bear_10_segment_0.wav,animals,0.38133296,0.023953054,4002.4466385301,2444.9950329226035,0.85574436,7015.427215189873,0.49147053006329117,2062.712158203125,-37.646214,-14.123104,7.4881544,0.85574436,5,2.5,121.90989685058594,4.464060306549072,6.8424835205078125,2.0412938594818115,4.015438079833984,-0.387075811624527,3.5224409103393555,1.076776385307312,1.6014375686645508,1.7944532632827759,1.6550252437591553,-1.0368720293045044,1.6670827865600586,9.78782844543457,4.528965473175049,3.131283760070801,3.8490657806396484,3.074697732925415,2.9169955253601074,2.698270082473755,3.5982322692871094,3.676034688949585,3.9923009872436523,3.0802879333496094,3.4952802658081055,2.757397174835205,0.01703660935163498,0.009767496027052402,0.1170729398727417,0.06500142067670822,-0.025770483538508415,0.02397577092051506,0.015973661094903946,0.043172016739845276,0.06614448875188828,0.08830348402261734,0.02180556021630764,-0.10113229602575302,-0.054527174681425095,-0.3338639438152313,-0.02982228994369507,0.01657373271882534,-0.015634626150131226,-0.020979147404432297,-0.0222028698772192,0.06250502169132233,0.11338953673839569,0.0812237560749054,0.11010976135730743,0.01863175816833973,-0.06514821201562881,-0.0132414810359478
Bear_10_segment_1.wav,animals,0.38261288,0.022355758,3997.1289313952225,2425.0259760425392,0.83014506,6968.75,0.4944373022151899,2067.7451171875,-54.839832,-14.563857,6.9435225,0.83014506,3,2.5,121.86993408203125,3.377089023590088,6.1958327293396,3.076974391937256,4.068686485290527,-0.664917528629303,2.871087074279785,0.9937699437141418,0.06376465409994125,1.9478280544281006,1.3584119081497192,-0.23382198810577393,1.5710985660552979,8.329323768615723,4.79399299621582,3.578014850616455,4.306333541870117,2.9943926334381104,3.0949432849884033,2.6815712451934814,2.996821403503418,3.6233909130096436,3.319112539291382,2.390824794769287,2.974809169769287,2.9504554271698,0.12689238786697388,0.1036844402551651,-0.0017743397038429976,-0.09869617968797684,0.02833257056772709,-0.007957172580063343,-0.03597106412053108,-0.0513199120759964,0.10866253077983856,0.01042279601097107,0.10177238285541534,-0.044519923627376556,-0.09735306352376938,-0.26414984464645386,-0.030087685212492943,0.0036002208944410086,-0.03213103115558624,-0.03573886305093765,-0.05726979672908783,-0.022391602396965027,0.025737924501299858,-0.02482900395989418,0.04516146332025528,-0.005023682024329901,-0.09324463456869125,-0.014051799662411213
Bear_10_segment_2.wav,animals,0.3813523,0.020162508,4004.444349932034,2413.5695909468445,0.8355286,6949.8615506329115,0.49386867088607594,2068.936767578125,-110.4184,-14.421397,6.75391,0.8355286,11,2.5,120.50554656982422,1.5638607740402222,5.7889227867126465,3.9992926120758057,3.3158116340637207,-1.0293383598327637,2.695345163345337,1.749929666519165,0.7961871027946472,3.1230149269104004,2.0193002223968506,-0.37241649627685547,1.4080967903137207,6.582160949707031,5.040552139282227,3.3931565284729004,3.3885600566864014,3.583200216293335,3.504488706588745,2.496856212615967,2.8748083114624023,3.1453042030334473,3.4905829429626465,2.774411678314209,2.471477746963501,3.0502068996429443,0.03586684912443161,0.06887985020875931,0.02842520736157894,-0.09342044591903687,-0.04209073632955551,-0.051226768642663956,0.01708100363612175,0.017516620457172394,-0.0008803771925158799,0.05843118578195572,0.0528525710105896,0.08413819223642349,-0.028515644371509552,-0.20348113775253296,0.0024818864185363054,-0.028057852759957314,-0.01149408146739006,0.017474070191383362,-0.0550660602748394,-0.03770079463720322,-0.017134778201580048,-0.031066812574863434,-0.0007902414072304964,0.0018544815247878432,-0.034927234053611755,-0.05178824067115784
Bear_10_segment_3.wav,animals,0.37966806,0.020419052,3995.0059963274157,2412.8870573939184,0.823517,6936.807753164557,0.4919217266613924,2064.111328125,-67.63267,-14.6806135,6.7166276,0.823517,8,2.5,120.41996765136719,2.0083718299865723,5.665755271911621,4.03178071975708,3.649724245071411,-0.2287512868642807,3.4778947830200195,2.0735244750976562,0.5139957666397095,3.8236069679260254,2.1550419330596924,0.2965731620788574,2.034177780151367,7.82074499130249,5.322463512420654,3.584139823913574,3.494878053665161,3.1797659397125244,2.6381685733795166,2.4564499855041504,3.202904462814331,3.304640531539917,2.7865991592407227,2.758070230484009,2.574575185775757,2.797931432723999,-0.09585516899824142,-0.17655308544635773,-0.04361865669488907,0.09435199946165085,0.05100066587328911,0.04878142103552818,-0.06484952569007874,-0.07786963880062103,-0.1177346408367157,-0.06348202377557755,-0.011013997718691826,0.03757373243570328,0.016917884349822998,-0.26595544815063477,-0.022155137732625008,0.015366625040769577,-0.048133719712495804,0.0025628944858908653,0.02426496334373951,0.013014260679483414,-0.07770953327417374,-0.05201483517885208,-0.02848675847053528,0.007686594035476446,0.00804989691823721,-0.0387590117752552
Bear_10_segment_4.wav,animals,0.3839389,0.020711713,4001.0216286970426,2434.827722549571,0.827202,6985.858386075949,0.48951740506329117,2066.813720703125,-83.736046,-14.1451435,7.1430717,0.827202,4,2.5,122.93399047851562,4.072643280029297,6.814642429351807,2.2618114948272705,4.177182674407959,-0.10364223271608353,2.94512939453125,1.0936049222946167,1.4964468479156494,1.4458640813827515,1.4958903789520264,-0.5074487328529358,1.3327223062515259,7.85626745223999,5.304280757904053,3.4359800815582275,3.464651584625244,3.0016863346099854,2.607344150543213,2.8245625495910645,3.7673590183258057,2.8354785442352295,3.459573268890381,3.0387556552886963,2.6722629070281982,2.805776596069336,-0.12185198068618774,-0.13018108904361725,0.0012546309735625982,0.07682827860116959,0.02472950890660286,0.058963872492313385,0.01721992902457714,0.042982395738363266,-0.024258753284811974,0.03374335542321205,-0.04222128167748451,-0.017726171761751175,-0.014364923350512981,-0.24175827205181122,-0.04328255355358124,-0.03025900013744831,0.010888518765568733,-0.007128150202333927,-0.004438907373696566,0.008702192455530167,0.05788058415055275,0.04885057359933853,0.02232683077454567,-0.0356655977666378,0.04734979569911957,0.02791089378297329
