file_name,label,mel_spectrogram_mean,mel_spectrogram_std,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chromagram_mean_0,chromagram_mean_1,chromagram_mean_2,chromagram_mean_3,chromagram_mean_4,chromagram_mean_5,chromagram_mean_6,chromagram_mean_7,chromagram_mean_8,chromagram_mean_9,chromagram_mean_10,chromagram_mean_11,chromagram_std_0,chromagram_std_1,chromagram_std_2,chromagram_std_3,chromagram_std_4,chromagram_std_5,chromagram_std_6,chromagram_std_7,chromagram_std_8,chromagram_std_9,chromagram_std_10,chromagram_std_11
bear3_segment_4.wav,animals,-19.849821,3.4616742,121.4762878,15.64870453,4.135522842,-0.541839063,-2.981324673,-3.322947025,-3.036417246,-2.497413874,-2.623894691,-2.397248983,-2.13028574,-1.714253068,-1.763944268,13.93146038,9.294192314,3.697921038,4.325614929,4.621619701,4.386217117,3.924233913,3.76306963,3.440620899,3.321437836,3.514382839,4.368656635,4.033017635,0.588540256,0.546942413,0.588840723,0.664481401,0.677484393,0.716463149,0.761278689,0.725197136,0.743180394,0.752484918,0.672126472,0.703793943,0.214334741,0.204221174,0.205657989,0.233866885,0.222872138,0.178778589,0.19206199,0.212982923,0.219866335,0.220102042,0.224573448,0.238583907
bear3_segment_5.wav,animals,-18.790953,2.9603102,104.2575531,4.154239655,3.814907312,3.07541275,2.345520496,1.248861313,0.908560038,0.737965405,0.952830374,0.954566658,1.203125834,0.995756209,0.897680819,12.57230473,9.236178398,3.776960135,2.984988689,2.892883778,2.662935257,2.370861053,3.521598816,4.159698963,4.387261868,3.836772442,3.701203108,3.39360857,0.651444435,0.673709989,0.699519694,0.704074502,0.731671989,0.782645047,0.805676937,0.838688314,0.882689536,0.846699178,0.85432452,0.79855597,0.160978213,0.155919462,0.164328724,0.144908682,0.165651634,0.172681078,0.176138669,0.136652544,0.106530651,0.157490373,0.184483841,0.18421492
bear3_segment_6.wav,animals,-20.893126,3.2747688,110.3714676,7.970248222,3.733839989,1.803438425,1.055265069,0.590538323,-0.300181776,-2.049847603,-2.300184011,-1.076848388,-0.208398849,0.461632609,0.91998148,14.98931217,11.12070179,3.877308369,3.98243165,3.922450304,4.270092964,4.380507469,4.276278496,4.602448463,4.725229263,4.116168499,4.238140106,3.94789362,0.629732668,0.603710055,0.619031191,0.630106688,0.690966368,0.694795609,0.70132333,0.744991481,0.784828365,0.828053653,0.832543015,0.767260849,0.212187842,0.198988721,0.211083874,0.212778881,0.20970118,0.192770004,0.216787964,0.212632686,0.19454734,0.162542164,0.170731798,0.211278468
bear3_segment_7.wav,animals,-19.081942,3.3739455,121.0862961,17.44813156,6.553320885,2.948779345,1.729290128,0.322296977,-2.595052719,-5.222605228,-5.525669575,-4.392599583,-2.226634264,-0.869995415,0.185201883,10.59715748,7.190067291,3.111236334,3.036526918,3.424919128,3.566542387,4.427242756,5.931718349,5.482097626,4.590590477,3.683623791,3.559874773,3.185836554,0.552082837,0.555976152,0.584803164,0.587216914,0.604405463,0.695176303,0.68212527,0.658979177,0.732522964,0.816578805,0.738869607,0.647995651,0.223265767,0.240790054,0.230714709,0.230763972,0.216185302,0.232761145,0.214264974,0.20850496,0.216829628,0.216630355,0.194545075,0.197196007
bear3_segment_8.wav,animals,-22.209312,3.0915453,105.877533,5.203847885,3.177808523,1.824869871,1.898490787,1.535821676,0.868573248,-0.299387932,-1.15149796,-0.669682443,-0.39792338,0.928928614,1.339168429,14.27087784,10.34490967,3.776964664,2.822574139,3.045809746,2.70383215,2.649378777,3.273156643,4.395568371,5.421507835,5.76335144,4.82365942,3.725294352,0.653065801,0.628580093,0.664689362,0.722524047,0.774770021,0.752336204,0.780043244,0.801885009,0.784280479,0.795346379,0.792081237,0.781167448,0.192796558,0.174495116,0.192719281,0.174557552,0.151293412,0.157078281,0.196880415,0.193913326,0.189002588,0.19543992,0.215308949,0.229343385
bear3_segment_9.wav,animals,-20.772522,3.156351,110.4497604,8.787734032,3.008174419,0.381708145,-0.273222864,0.124121882,0.108905286,0.409179449,0.271032155,-0.393579364,-0.117130592,-0.0941654,0.121080279,14.83778954,10.03677464,3.285915375,3.656791687,4.214575768,4.232704163,3.858247519,3.998941422,2.971441984,3.542811632,3.861508131,4.032644749,4.091594219,0.617290795,0.651013017,0.672460258,0.722755969,0.704656482,0.713794768,0.766346633,0.81444031,0.807032347,0.788677573,0.807893693,0.687203109,0.157827094,0.165489107,0.147267044,0.150484905,0.132411867,0.120573319,0.165529713,0.164834321,0.172469944,0.175930783,0.219040245,0.172574192
Bear_10_segment_0.wav,animals,-14.123104,2.7364492,121.9098969,4.464060307,6.842483521,2.041293859,4.01543808,-0.387075812,3.52244091,1.076776385,1.601437569,1.794453263,1.655025244,-1.036872029,1.667082787,9.787828445,4.528965473,3.13128376,3.849065781,3.074697733,2.916995525,2.698270082,3.598232269,3.676034689,3.992300987,3.080287933,3.495280266,2.757397175,0.688723207,0.580047905,0.631260276,0.677304447,0.785579562,0.801586866,0.727184713,0.709418356,0.692854285,0.741554916,0.820842624,0.977354288,0.119301207,0.112296686,0.119550057,0.114974283,0.1456303,0.123620376,0.103487752,0.105586544,0.112764142,0.111885376,0.122024916,0.04142864
Bear_10_segment_1.wav,animals,-14.563857,2.6350565,121.8699341,3.377089024,6.195832729,3.076974392,4.068686485,-0.664917529,2.871087074,0.993769944,0.063764654,1.947828054,1.358411908,-0.233821988,1.571098566,8.329323769,4.793992996,3.578014851,4.306333542,2.994392633,3.094943285,2.681571245,2.996821404,3.623390913,3.319112539,2.390824795,2.97480917,2.950455427,0.726780951,0.578971207,0.632034183,0.66989857,0.826013505,0.815029085,0.713742912,0.702317536,0.715682328,0.735628724,0.792544782,0.956774533,0.109493308,0.103083037,0.105949372,0.104623653,0.128528491,0.119715407,0.116373658,0.126987785,0.13743706,0.135147944,0.140760347,0.084078901
Bear_10_segment_2.wav,animals,-14.421397,2.5988286,120.5055466,1.563860774,5.788922787,3.999292612,3.315811634,-1.02933836,2.695345163,1.749929667,0.796187103,3.123014927,2.019300222,-0.372416496,1.40809679,6.58216095,5.040552139,3.393156528,3.388560057,3.583200216,3.504488707,2.496856213,2.874808311,3.145304203,3.490582943,2.774411678,2.471477747,3.0502069,0.582902372,0.59471941,0.633924246,0.755955219,0.897965729,0.762664676,0.692350447,0.723389506,0.727392852,0.753824115,0.848792374,0.924088418,0.088618919,0.103514776,0.103157245,0.099701487,0.118359014,0.106019944,0.096786954,0.115162529,0.12710686,0.135241583,0.12371397,0.085308135
Bear_10_segment_3.wav,animals,-14.6806135,2.5916457,120.4199677,2.00837183,5.665755272,4.03178072,3.649724245,-0.228751287,3.477894783,2.073524475,0.513995767,3.823606968,2.155041933,0.296573162,2.03417778,7.820744991,5.322463512,3.584139824,3.494878054,3.17976594,2.638168573,2.456449986,3.202904463,3.304640532,2.786599159,2.75807023,2.574575186,2.797931433,0.603362501,0.593999326,0.618924141,0.726700723,0.867516816,0.777669311,0.718443215,0.704257965,0.692523301,0.707683921,0.816803157,0.937514305,0.093450546,0.117409766,0.118207149,0.110259719,0.118461594,0.090796828,0.126466677,0.121249661,0.139892429,0.146097168,0.139246702,0.077131964
Bear_10_segment_4.wav,animals,-14.1451435,2.6726525,122.9339905,4.07264328,6.814642429,2.261811495,4.177182674,-0.103642233,2.945129395,1.093604922,1.496446848,1.445864081,1.495890379,-0.507448733,1.332722306,7.856267452,5.304280758,3.435980082,3.464651585,3.001686335,2.607344151,2.82456255,3.767359018,2.835478544,3.459573269,3.038755655,2.672262907,2.805776596,0.653712094,0.596580327,0.620737791,0.702372432,0.819055855,0.758654833,0.727635503,0.727952182,0.717169344,0.745652378,0.824788511,0.968790472,0.086747572,0.108564518,0.094513677,0.11335893,0.126833886,0.107888147,0.137937501,0.11766538,0.103012063,0.119532831,0.121440701,0.064134859
Bear_10_segment_5.wav,animals,-14.40421,2.6933079,122.7238464,4.358578682,6.971434593,3.045332909,4.710022926,-0.069702074,2.659568071,1.018220663,1.948872089,1.705902815,2.195680141,0.122646488,2.073544741,8.544034958,4.345968723,3.531461,3.984912395,3.221215725,3.026795149,2.905672073,3.336368322,3.258802414,2.899437666,2.646328926,2.611059666,3.199654341,0.708506405,0.587509632,0.59942615,0.666627049,0.784719944,0.787709236,0.71714133,0.709047556,0.711117506,0.724071145,0.808453321,0.967129767,0.085434273,0.085233711,0.090008236,0.127720475,0.146976218,0.100468375,0.118088201,0.119193085,0.113258719,0.109316595,0.122437015,0.061317246
Bear_10_segment_6.wav,animals,-14.088541,2.6689754,121.571312,3.010656834,5.841960907,2.822899103,3.34358573,0.300441444,3.59883213,0.745989561,0.543891728,2.447015524,1.108154774,-0.436740309,2.589138508,8.349182129,5.189087391,2.852208853,4.271302223,3.430235863,2.727354765,2.939481258,3.344471693,3.276746273,3.304898977,2.732558012,3.088239193,2.858413696,0.592302561,0.581752002,0.616221666,0.695426345,0.833531559,0.788759351,0.718288183,0.689023197,0.693644166,0.749534607,0.809827745,0.922986567,0.088759035,0.134273395,0.125130996,0.099190973,0.132822052,0.108979382,0.125355363,0.118568569,0.132303149,0.14477174,0.133727282,0.089583032
Bear_10_segment_7.wav,animals,-13.961636,2.6173987,120.3290634,1.94544363,5.856965065,5.003412724,4.123906612,0.122949578,3.560413122,2.227727652,-0.484962374,2.023177385,1.5597682,-0.684301138,2.081442118,7.044352531,4.178566456,3.110255241,3.457865,2.968817711,3.194442511,2.572949886,2.985759735,3.370008469,2.921378851,2.728546858,2.292220354,3.14296627,0.629971325,0.581254959,0.646714985,0.728081465,0.851333261,0.772592843,0.700897157,0.687961042,0.677565277,0.713093042,0.784922421,0.952558696,0.08370062,0.108626857,0.119028613,0.119048201,0.136190787,0.098243982,0.111376412,0.117636561,0.099526681,0.113888651,0.107157461,0.074893221
Bear_11_segment_0.wav,animals,-14.439688,2.9512784,121.5526505,7.344632149,10.93615723,5.888551712,7.94041872,1.260778785,4.679689884,1.101065993,2.154892445,0.826660156,2.027705431,-0.827615738,1.210929155,8.464333534,3.488489389,3.129094839,3.215858221,3.07902813,3.511853456,2.844164371,3.412100554,3.049875736,4.361288548,3.069900513,3.403151989,3.295791149,0.650393546,0.50518471,0.5335989,0.555915415,0.584800839,0.582769334,0.571615219,0.581052899,0.597704709,0.619654,0.717469454,0.996379733,0.113043606,0.121242575,0.131971449,0.132591456,0.136826187,0.157435238,0.123469591,0.119012557,0.12766397,0.107665285,0.10072846,0.021062044
Bear_11_segment_1.wav,animals,-14.836877,2.9267266,121.429863,7.429258823,11.29347324,5.432554245,6.792425632,1.211425781,4.598248482,1.502631426,3.004177809,0.284467816,1.620308638,-1.212288737,1.533304095,7.155862331,3.672263384,2.85756588,3.831715345,3.491912842,3.165225267,2.976806879,3.36735034,2.752518177,4.248027802,3.248077631,3.431270361,3.225729465,0.609978855,0.506799936,0.515825331,0.532108307,0.555897236,0.547990918,0.550518095,0.5607149,0.587181985,0.598844767,0.707368553,0.995138824,0.10636694,0.130024716,0.141244188,0.108654752,0.113174409,0.108076461,0.13133277,0.126561373,0.112491265,0.113762885,0.091570422,0.025926935
Bear_11_segment_2.wav,animals,-15.449667,2.981419,120.991394,7.389561176,10.61265182,5.230148315,7.592328548,2.413556337,5.750617504,1.177060246,1.881532311,0.387829393,2.05971837,-0.436035007,2.457922935,8.473720551,3.544931889,3.305572987,3.598034382,2.824592352,3.001325607,3.108460426,3.138600826,2.957597256,3.475913763,3.05811286,3.653809547,3.561337948,0.68851167,0.529990256,0.541245937,0.561794162,0.579994798,0.556628048,0.555662215,0.566157639,0.584057331,0.631695926,0.684779763,0.99689728,0.12802577,0.143886432,0.124263704,0.131467983,0.142258629,0.137787551,0.116924934,0.114940904,0.102049023,0.115538083,0.102007039,0.016009923
Bear_11_segment_3.wav,animals,-14.672067,2.966506,121.5991364,6.887317657,10.32216072,5.632772923,7.593797684,1.778674126,4.566357613,0.819345295,2.294034481,-0.14077647,2.029801369,-0.135229006,2.208324432,8.211014748,3.861528158,2.8037889,4.001460075,2.535669804,3.554254532,3.082802057,4.066296101,2.750017643,4.592443466,3.320971012,3.359785318,3.622940302,0.705534875,0.513019443,0.531541944,0.536185443,0.568906307,0.532013476,0.539939582,0.569133818,0.590131521,0.612095594,0.694208503,0.991918147,0.107978538,0.142510414,0.134161189,0.141358599,0.154949263,0.15359965,0.133772239,0.130074799,0.10941834,0.121360503,0.119674347,0.037066206
Bear_11_segment_4.wav,animals,-15.125414,2.9753315,121.6549377,7.676223755,10.61491394,5.45505476,6.896120548,2.336564302,5.032368183,1.360056758,2.817510128,0.072599716,1.402270317,-0.897435129,2.144067049,8.117636681,3.45390439,2.684196711,3.355854273,2.861168861,2.996250153,2.912916899,4.148323536,2.900838852,3.302753687,2.891469717,2.818177223,3.258605003,0.667983174,0.517826438,0.511155546,0.542351842,0.555036545,0.566324711,0.559349597,0.558271527,0.576339543,0.600586712,0.70208317,0.995011508,0.123724483,0.134938285,0.124209054,0.134980485,0.147191331,0.153791144,0.129391611,0.122982197,0.098792568,0.108076818,0.106979281,0.021371787
Bear_11_segment_5.wav,animals,-15.142442,2.928725,121.8872604,6.816637039,10.08110619,5.157117367,7.374703884,1.60649538,4.87186718,1.632372141,3.265198946,0.728011429,1.182647109,-1.189447999,1.50203371,8.55796814,4.087323666,2.921782732,3.707844257,3.001050234,3.313492775,2.894889593,4.069301605,3.028911591,4.187991142,2.944657803,3.482333899,3.388461113,0.612456143,0.505436063,0.511746049,0.531483829,0.556986868,0.566770792,0.572793782,0.573440313,0.584532499,0.60245049,0.716625333,0.994799852,0.111338697,0.136262447,0.135250822,0.131885111,0.11190293,0.134408712,0.132337898,0.117418252,0.111256741,0.11157649,0.110739097,0.021829911
Bear_11_segment_6.wav,animals,-15.063344,2.953919,121.6066818,7.586723328,10.93920422,5.304885864,7.606888771,2.762203932,4.674734592,1.265521407,2.991301775,-0.18660599,1.243280292,-1.013248205,1.691363931,7.997536659,3.619318247,2.812720776,3.842478037,2.539671421,3.422050238,2.703801632,3.697834253,2.838822603,4.24053812,2.970538378,3.121508121,3.311806917,0.624635696,0.516207635,0.517897248,0.546843171,0.565881431,0.556440592,0.566250145,0.592248619,0.585910678,0.603055656,0.725557566,0.994898736,0.113228716,0.14648889,0.134998903,0.14499332,0.141708851,0.13676101,0.142222613,0.13248533,0.113312811,0.109844327,0.113226831,0.023764422
Bear_11_segment_7.wav,animals,-15.368895,2.957911,121.7288742,7.967777252,10.79839039,5.355975628,7.592737675,1.830382109,4.229395866,1.481640458,2.93377018,1.318829179,2.381872892,-0.735522509,1.104409337,7.696767807,2.91569829,2.567631006,3.605499506,2.713877201,3.135049343,3.640409946,4.46326828,3.235589504,4.045972824,2.99627161,3.20546484,3.495645761,0.730372012,0.520685732,0.543362081,0.566153169,0.59182328,0.576451361,0.578690946,0.604029596,0.597751737,0.623184621,0.712485194,0.993400395,0.135012552,0.131246865,0.136066929,0.117470548,0.136786893,0.135997504,0.138688847,0.11947789,0.112807602,0.114079423,0.114230514,0.028735742
Bear_12_segment_0.wav,animals,-14.205253,2.7399435,124.6257629,3.331016779,5.290742397,-0.244431123,3.554694414,0.370805144,3.330393314,1.231325388,3.025012016,1.465769529,3.335733652,0.58959353,1.396587491,10.93258667,3.680069923,2.754650354,4.014288902,3.124155045,3.538701534,3.445175648,3.296377182,3.586218357,3.458419085,3.200952291,2.56943059,3.227490425,0.635933816,0.614480436,0.682006776,0.703861773,0.755532503,0.699907839,0.702285171,0.699070036,0.736694992,0.795749962,0.881103873,0.925267935,0.118671387,0.131008208,0.163068801,0.130029291,0.1454041,0.123572372,0.137922376,0.150046751,0.147637919,0.158239007,0.160176069,0.121793337
Bear_12_segment_1.wav,animals,-12.816414,2.5541265,127.0200729,3.784891367,5.588689327,0.114882864,2.206459999,-0.031272538,2.62761879,0.303642243,1.904363155,1.727329254,2.2397089,1.017638564,1.578018188,5.409374714,4.177252769,3.337085247,3.523118019,2.730709076,2.550930738,3.092876196,2.809172392,3.6362288,3.249147177,2.84473753,3.058192015,3.057649136,0.776021242,0.633745909,0.693909526,0.7179088,0.719504058,0.733081162,0.730560958,0.726510048,0.724496722,0.763202012,0.79642278,0.965250552,0.091401085,0.132336646,0.150610268,0.134098411,0.137646735,0.135513589,0.122294039,0.125491172,0.13084881,0.153818518,0.149666876,0.067784749
Bear_12_segment_2.wav,animals,-13.2153845,2.5947404,126.3038254,4.53741169,6.47231102,-0.30454874,4.222221375,0.209214538,2.814134121,-0.432626158,2.382134676,-0.158698812,0.45818913,-1.67583847,-0.429036915,6.354426861,2.978057861,2.618675947,2.926671743,2.372202158,2.491098404,2.7167871,2.797892094,2.618673325,2.812161684,2.844747543,2.936804295,2.928764582,0.668620348,0.648741543,0.648469687,0.658411562,0.734215736,0.844862461,0.83391726,0.785582721,0.826222181,0.838264644,0.878614426,0.952284634,0.093753591,0.111358859,0.122602217,0.125556692,0.114769772,0.114236742,0.096261919,0.113168761,0.121573508,0.114309311,0.102912933,0.057580955
Bear_12_segment_3.wav,animals,-13.410716,2.6808388,125.5254745,3.639226675,6.26134634,1.476728201,3.232324362,-0.232879639,3.743051767,1.2439785,1.509754419,1.191924572,1.600993156,-1.338835955,1.209207654,9.17228508,4.36289835,3.569963932,3.855038404,2.753034115,2.744214773,3.172435284,2.678354979,3.441217184,3.085351706,2.972522736,2.481674671,3.149481058,0.589041412,0.614737272,0.668432713,0.743847787,0.784001827,0.719783425,0.682045162,0.706456304,0.752806783,0.776878238,0.919605672,0.866780937,0.12711212,0.136363775,0.160953492,0.100309081,0.116699032,0.129661918,0.122635111,0.152378246,0.167746991,0.156711012,0.130732581,0.118612058
Bear_12_segment_4.wav,animals,-12.636505,2.5340362,127.6028214,4.845313549,5.784999371,-0.884169877,3.837605476,-0.006768429,2.976961613,-0.184518546,2.377902985,1.736083031,3.407688856,0.79757452,0.079174861,5.753888607,2.728643656,2.895046234,2.946704626,2.984902143,2.895562649,2.580929518,2.601361513,3.310034752,2.545871258,2.979413509,2.825939655,2.696487665,0.643197477,0.6838696,0.770694852,0.775593221,0.755952895,0.735346854,0.737300992,0.757196844,0.791937649,0.842353702,0.913469434,0.908125103,0.096179329,0.11408335,0.152348295,0.129390985,0.131083935,0.120702103,0.10419362,0.09571027,0.098134398,0.106027886,0.100659646,0.104459889
Bear_12_segment_5.wav,animals,-11.865345,2.5753105,127.7957611,3.900460243,5.582270145,-0.049303073,3.502092123,-0.195176542,2.709251165,-0.690596402,0.226705387,1.090319991,2.549138784,0.094762117,0.177627221,5.91790247,3.24447298,2.504716158,3.481130838,3.160290003,3.051700354,2.348004341,3.114349127,3.209908247,3.217974663,2.928285122,2.732590437,2.421157122,0.656986475,0.629328787,0.675035477,0.691881478,0.732702017,0.778041124,0.740720153,0.739314079,0.765499353,0.77575618,0.831739426,0.942807913,0.124877833,0.146856293,0.141284719,0.127676368,0.143634796,0.141198367,0.139853656,0.162944749,0.162939161,0.168545529,0.150848016,0.084032193
Bear_12_segment_6.wav,animals,-14.349331,2.6329486,126.610672,4.73426199,6.302444458,0.941756845,4.464808464,-0.568775535,2.639968634,-0.020183908,1.984928727,-0.008407412,1.673820019,-0.606845975,0.141664937,5.777860165,2.71425128,2.692206383,2.537339211,2.912275314,3.130494356,2.736056089,3.041951656,2.449558258,2.915924311,2.845499754,3.158929348,2.808612585,0.685289919,0.59690243,0.617723227,0.672536612,0.694703519,0.748685479,0.759147644,0.727391779,0.718991101,0.765326023,0.814545155,0.972596586,0.093107522,0.11377646,0.125529066,0.130671367,0.102390908,0.124006093,0.121803559,0.138642147,0.125940189,0.128845155,0.104819566,0.064742789
